policy_id,demand_pattern,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,cost
583.0,0.0,225.0,280.0,243.0,267.0,283.0,55.0,40.0,27.0,97.0,31.0,118.0,28.0,19.0,15.0,417.2380000000001
584.0,0.0,224.0,275.0,245.0,259.0,288.0,54.0,40.0,28.0,94.0,31.0,118.0,27.0,19.0,15.0,409.96400000000017
585.0,0.0,225.0,274.0,230.0,259.0,282.0,53.0,40.0,27.0,90.0,32.0,127.0,28.0,19.0,15.0,432.311
586.0,0.0,230.0,280.0,244.0,268.0,272.0,53.0,39.0,28.0,97.0,31.0,125.0,28.0,19.0,15.0,428.0744999999998
587.0,0.0,213.0,283.0,240.0,258.0,283.0,54.0,38.0,27.0,90.0,32.0,124.0,27.0,19.0,15.0,446.8925000000002
588.0,0.0,228.0,272.0,243.0,255.0,277.0,54.0,39.0,28.0,93.0,30.0,118.0,27.0,19.0,15.0,420.1609999999996
589.0,0.0,226.0,278.0,240.0,254.0,287.0,57.0,39.0,28.0,95.0,31.0,123.0,28.0,19.0,15.0,418.7264999999998
590.0,0.0,219.0,271.0,238.0,253.0,289.0,53.0,39.0,27.0,97.0,31.0,118.0,27.0,19.0,15.0,456.5365000000001
591.0,0.0,216.0,290.0,238.0,270.0,276.0,57.0,40.0,28.0,95.0,30.0,117.0,28.0,19.0,15.0,410.34650000000016
592.0,0.0,214.0,295.0,249.0,268.0,290.0,53.0,39.0,27.0,90.0,30.0,123.0,27.0,19.0,15.0,459.2879999999998
593.0,0.0,221.0,283.0,229.0,249.0,268.0,55.0,40.0,27.0,94.0,31.0,121.0,27.0,19.0,15.0,458.4900000000003
594.0,0.0,227.0,280.0,247.0,263.0,275.0,57.0,39.0,27.0,95.0,30.0,119.0,28.0,19.0,15.0,452.19550000000004
595.0,0.0,226.0,283.0,234.0,248.0,292.0,53.0,38.0,28.0,91.0,30.0,121.0,28.0,19.0,15.0,465.48300000000023
596.0,0.0,229.0,288.0,248.0,266.0,277.0,57.0,40.0,27.0,91.0,30.0,124.0,28.0,19.0,15.0,439.2285000000001
597.0,0.0,215.0,277.0,244.0,267.0,284.0,55.0,39.0,28.0,95.0,31.0,120.0,28.0,19.0,15.0,440.3825000000004
598.0,0.0,210.0,290.0,231.0,251.0,283.0,55.0,39.0,28.0,91.0,31.0,119.0,27.0,19.0,15.0,445.5870000000003
599.0,0.0,214.0,283.0,245.0,261.0,270.0,54.0,38.0,28.0,91.0,30.0,118.0,27.0,19.0,15.0,438.0864999999996
600.0,0.0,218.0,288.0,239.0,257.0,290.0,53.0,40.0,28.0,91.0,31.0,117.0,27.0,19.0,15.0,450.5244999999999
601.0,0.0,218.0,280.0,249.0,262.0,284.0,53.0,40.0,27.0,95.0,30.0,117.0,27.0,19.0,15.0,429.5300000000003
602.0,0.0,214.0,279.0,239.0,252.0,272.0,54.0,39.0,27.0,94.0,32.0,126.0,28.0,19.0,15.0,440.5135000000004
603.0,0.0,216.0,272.0,249.0,256.0,287.0,57.0,40.0,28.0,95.0,32.0,119.0,27.0,19.0,15.0,407.21600000000007
604.0,0.0,210.0,294.0,235.0,259.0,291.0,56.0,40.0,28.0,90.0,31.0,117.0,27.0,19.0,15.0,434.35999999999973
605.0,0.0,217.0,274.0,235.0,258.0,290.0,56.0,40.0,27.0,91.0,32.0,120.0,28.0,19.0,15.0,474.57899999999967
606.0,0.0,227.0,273.0,250.0,255.0,267.0,56.0,39.0,27.0,93.0,31.0,126.0,27.0,19.0,15.0,417.6525
607.0,0.0,221.0,289.0,239.0,251.0,282.0,53.0,38.0,27.0,90.0,31.0,119.0,28.0,19.0,15.0,427.71100000000007
608.0,0.0,225.0,288.0,245.0,263.0,278.0,53.0,39.0,28.0,93.0,30.0,119.0,28.0,19.0,15.0,433.72249999999985
609.0,0.0,213.0,285.0,248.0,250.0,269.0,54.0,40.0,27.0,95.0,30.0,117.0,27.0,19.0,15.0,418.31800000000015
610.0,0.0,229.0,281.0,230.0,263.0,283.0,56.0,38.0,28.0,92.0,31.0,122.0,28.0,19.0,15.0,419.6235
611.0,0.0,222.0,272.0,232.0,252.0,282.0,54.0,38.0,28.0,92.0,31.0,123.0,27.0,19.0,15.0,425.9925
612.0,0.0,222.0,289.0,239.0,251.0,268.0,56.0,38.0,27.0,96.0,31.0,120.0,27.0,19.0,15.0,426.42650000000026
613.0,0.0,229.0,295.0,235.0,266.0,271.0,53.0,40.0,28.0,93.0,30.0,126.0,28.0,19.0,15.0,450.41799999999995
614.0,0.0,216.0,271.0,230.0,248.0,271.0,53.0,38.0,28.0,97.0,30.0,127.0,28.0,19.0,15.0,436.29200000000003
615.0,0.0,218.0,292.0,242.0,264.0,283.0,56.0,39.0,28.0,97.0,32.0,121.0,27.0,19.0,15.0,443.8764999999996
616.0,0.0,210.0,288.0,246.0,252.0,276.0,56.0,39.0,27.0,92.0,30.0,124.0,28.0,19.0,15.0,420.4675000000002
617.0,0.0,219.0,283.0,233.0,253.0,278.0,54.0,40.0,28.0,92.0,31.0,124.0,28.0,19.0,15.0,429.45000000000044
618.0,0.0,227.0,295.0,244.0,250.0,276.0,53.0,38.0,27.0,90.0,30.0,119.0,28.0,19.0,15.0,434.9075000000002
619.0,0.0,226.0,271.0,246.0,251.0,276.0,54.0,39.0,28.0,97.0,30.0,127.0,28.0,19.0,15.0,453.21649999999977
620.0,0.0,216.0,296.0,232.0,267.0,287.0,53.0,39.0,28.0,98.0,32.0,127.0,28.0,19.0,15.0,450.15499999999986
621.0,0.0,210.0,285.0,247.0,260.0,279.0,57.0,38.0,28.0,98.0,32.0,118.0,27.0,19.0,15.0,434.93549999999993
622.0,0.0,228.0,282.0,233.0,270.0,269.0,54.0,38.0,28.0,90.0,32.0,120.0,28.0,19.0,15.0,451.0475000000003
623.0,0.0,230.0,291.0,242.0,271.0,269.0,54.0,39.0,27.0,97.0,30.0,118.0,27.0,19.0,15.0,459.5965000000001
624.0,0.0,214.0,285.0,230.0,261.0,272.0,54.0,39.0,27.0,93.0,30.0,120.0,28.0,19.0,15.0,423.1335000000001
625.0,0.0,230.0,278.0,235.0,267.0,292.0,55.0,40.0,27.0,92.0,32.0,121.0,28.0,19.0,15.0,409.9649999999999
626.0,0.0,226.0,271.0,237.0,255.0,268.0,54.0,39.0,28.0,90.0,32.0,127.0,27.0,19.0,15.0,437.78500000000014
627.0,0.0,223.0,271.0,242.0,253.0,286.0,55.0,38.0,27.0,93.0,32.0,119.0,28.0,19.0,15.0,426.148
628.0,0.0,223.0,292.0,231.0,257.0,279.0,56.0,40.0,27.0,93.0,31.0,120.0,28.0,19.0,15.0,414.9605
629.0,0.0,212.0,291.0,229.0,261.0,277.0,55.0,38.0,28.0,90.0,31.0,117.0,28.0,19.0,15.0,451.06899999999985
630.0,0.0,218.0,293.0,243.0,248.0,276.0,53.0,39.0,27.0,92.0,32.0,125.0,27.0,19.0,15.0,439.4904999999999
631.0,0.0,212.0,287.0,233.0,271.0,268.0,54.0,40.0,27.0,97.0,32.0,122.0,27.0,19.0,15.0,414.0984999999998
632.0,0.0,222.0,280.0,237.0,263.0,270.0,55.0,39.0,28.0,97.0,30.0,127.0,28.0,19.0,15.0,422.24649999999974
633.0,0.0,226.0,277.0,247.0,252.0,279.0,55.0,40.0,27.0,94.0,30.0,117.0,28.0,19.0,15.0,425.0670000000002
634.0,0.0,214.0,292.0,240.0,251.0,288.0,57.0,38.0,27.0,94.0,31.0,120.0,28.0,19.0,15.0,467.4605
635.0,0.0,214.0,289.0,234.0,258.0,281.0,54.0,40.0,28.0,91.0,30.0,121.0,27.0,19.0,15.0,429.25649999999996
636.0,0.0,216.0,284.0,229.0,265.0,287.0,54.0,38.0,27.0,97.0,32.0,117.0,28.0,19.0,15.0,432.0320000000002
637.0,0.0,222.0,295.0,245.0,258.0,271.0,55.0,38.0,28.0,96.0,32.0,124.0,28.0,19.0,15.0,424.70149999999995
638.0,0.0,213.0,280.0,235.0,250.0,282.0,57.0,38.0,28.0,98.0,31.0,122.0,28.0,19.0,15.0,445.983
639.0,0.0,228.0,277.0,241.0,265.0,267.0,54.0,38.0,27.0,96.0,31.0,119.0,27.0,19.0,15.0,435.75450000000006
640.0,0.0,215.0,288.0,236.0,265.0,278.0,55.0,40.0,28.0,93.0,31.0,118.0,27.0,19.0,15.0,430.50749999999954
641.0,0.0,230.0,287.0,235.0,250.0,270.0,54.0,38.0,28.0,95.0,31.0,126.0,28.0,19.0,15.0,434.02950000000004
642.0,0.0,229.0,290.0,239.0,253.0,287.0,53.0,40.0,28.0,91.0,31.0,118.0,27.0,19.0,15.0,426.63650000000024
643.0,0.0,223.0,288.0,247.0,268.0,288.0,54.0,40.0,28.0,93.0,31.0,117.0,27.0,19.0,15.0,413.9015000000002
644.0,0.0,227.0,272.0,239.0,264.0,291.0,57.0,40.0,28.0,97.0,31.0,118.0,27.0,19.0,15.0,421.9034999999999
645.0,0.0,216.0,278.0,245.0,267.0,278.0,56.0,40.0,28.0,91.0,32.0,121.0,27.0,19.0,15.0,450.5455000000001
646.0,0.0,216.0,292.0,230.0,269.0,285.0,55.0,40.0,27.0,93.0,32.0,121.0,27.0,19.0,15.0,424.89099999999985
647.0,0.0,225.0,277.0,234.0,255.0,267.0,56.0,40.0,27.0,94.0,31.0,124.0,28.0,19.0,15.0,418.134
648.0,0.0,223.0,280.0,238.0,265.0,269.0,57.0,40.0,27.0,96.0,32.0,123.0,28.0,19.0,15.0,415.4240000000001
649.0,0.0,223.0,280.0,245.0,253.0,282.0,53.0,38.0,27.0,90.0,30.0,118.0,27.0,19.0,15.0,449.00849999999997
650.0,0.0,230.0,285.0,243.0,252.0,283.0,54.0,40.0,27.0,91.0,31.0,117.0,27.0,19.0,15.0,421.5760000000002
651.0,0.0,214.0,277.0,238.0,269.0,273.0,57.0,40.0,27.0,95.0,32.0,118.0,28.0,19.0,15.0,448.5354999999999
652.0,0.0,211.0,270.0,239.0,253.0,287.0,53.0,38.0,27.0,95.0,32.0,122.0,27.0,19.0,15.0,422.93100000000015
653.0,0.0,215.0,276.0,245.0,250.0,268.0,53.0,40.0,28.0,97.0,30.0,123.0,28.0,19.0,15.0,437.4549999999999
654.0,0.0,225.0,283.0,249.0,255.0,288.0,53.0,38.0,27.0,95.0,32.0,117.0,27.0,19.0,15.0,497.81050000000016
655.0,0.0,221.0,296.0,247.0,250.0,271.0,56.0,38.0,27.0,91.0,30.0,121.0,28.0,19.0,15.0,424.69950000000006
656.0,0.0,213.0,295.0,250.0,265.0,280.0,57.0,38.0,28.0,96.0,32.0,119.0,27.0,19.0,15.0,434.80000000000007
657.0,0.0,229.0,292.0,238.0,248.0,279.0,54.0,39.0,28.0,93.0,30.0,121.0,27.0,19.0,15.0,434.7310000000001
658.0,0.0,222.0,293.0,231.0,265.0,288.0,56.0,40.0,27.0,96.0,32.0,124.0,28.0,19.0,15.0,469.9485000000001
659.0,0.0,226.0,294.0,240.0,262.0,278.0,53.0,40.0,27.0,94.0,30.0,117.0,28.0,19.0,15.0,445.87
660.0,0.0,221.0,285.0,229.0,263.0,284.0,54.0,38.0,28.0,91.0,31.0,120.0,27.0,19.0,15.0,428.57000000000005
661.0,0.0,215.0,289.0,234.0,259.0,280.0,55.0,40.0,28.0,90.0,32.0,122.0,27.0,19.0,15.0,434.93649999999974
662.0,0.0,218.0,279.0,233.0,253.0,282.0,56.0,40.0,27.0,92.0,30.0,127.0,27.0,19.0,15.0,435.2650000000004
663.0,0.0,211.0,280.0,243.0,255.0,283.0,56.0,38.0,27.0,96.0,32.0,125.0,28.0,19.0,15.0,423.02900000000017
664.0,0.0,210.0,295.0,247.0,262.0,275.0,55.0,38.0,27.0,95.0,32.0,117.0,27.0,19.0,15.0,425.93800000000005
665.0,0.0,229.0,272.0,230.0,266.0,283.0,54.0,38.0,27.0,96.0,32.0,117.0,28.0,19.0,15.0,430.9880000000001
666.0,0.0,211.0,280.0,230.0,257.0,277.0,56.0,38.0,27.0,98.0,31.0,118.0,27.0,19.0,15.0,406.3815000000001
667.0,0.0,227.0,288.0,236.0,248.0,292.0,55.0,39.0,28.0,93.0,30.0,120.0,27.0,19.0,15.0,411.91700000000003
668.0,0.0,228.0,285.0,232.0,270.0,290.0,54.0,39.0,27.0,96.0,32.0,127.0,28.0,19.0,15.0,455.0625000000002
669.0,0.0,230.0,273.0,250.0,252.0,281.0,54.0,40.0,27.0,95.0,31.0,118.0,28.0,19.0,15.0,410.2830000000002
670.0,0.0,218.0,280.0,241.0,258.0,286.0,53.0,39.0,27.0,94.0,32.0,120.0,27.0,19.0,15.0,419.5375000000001
671.0,0.0,227.0,276.0,229.0,257.0,285.0,56.0,38.0,28.0,97.0,31.0,126.0,28.0,19.0,15.0,447.11600000000016
672.0,0.0,214.0,274.0,232.0,253.0,289.0,55.0,38.0,27.0,94.0,31.0,122.0,28.0,19.0,15.0,437.8280000000001
673.0,0.0,219.0,285.0,233.0,260.0,268.0,57.0,38.0,28.0,92.0,32.0,125.0,28.0,19.0,15.0,422.50350000000026
674.0,0.0,217.0,294.0,233.0,257.0,275.0,54.0,38.0,27.0,95.0,31.0,118.0,28.0,19.0,15.0,454.87050000000016
675.0,0.0,227.0,277.0,245.0,261.0,270.0,57.0,39.0,27.0,97.0,32.0,122.0,28.0,19.0,15.0,408.9140000000001
676.0,0.0,225.0,295.0,248.0,256.0,274.0,56.0,38.0,28.0,98.0,32.0,124.0,27.0,19.0,15.0,424.8385000000001
677.0,0.0,227.0,294.0,247.0,263.0,285.0,55.0,39.0,27.0,94.0,31.0,125.0,27.0,19.0,15.0,434.99150000000003
678.0,0.0,211.0,296.0,240.0,264.0,286.0,54.0,39.0,27.0,97.0,30.0,117.0,27.0,19.0,15.0,441.29100000000005
679.0,0.0,223.0,283.0,236.0,269.0,284.0,54.0,39.0,28.0,92.0,32.0,125.0,28.0,19.0,15.0,424.00399999999985
680.0,0.0,224.0,290.0,229.0,255.0,276.0,56.0,40.0,27.0,98.0,31.0,124.0,27.0,19.0,15.0,412.557
681.0,0.0,216.0,284.0,247.0,263.0,290.0,56.0,39.0,28.0,92.0,32.0,125.0,27.0,19.0,15.0,452.818
682.0,0.0,221.0,282.0,232.0,249.0,290.0,55.0,40.0,28.0,90.0,32.0,124.0,27.0,19.0,15.0,423.41950000000014
683.0,0.0,225.0,292.0,237.0,259.0,282.0,57.0,40.0,28.0,94.0,31.0,123.0,27.0,19.0,15.0,391.9695000000002
684.0,0.0,220.0,271.0,250.0,256.0,290.0,54.0,39.0,27.0,92.0,31.0,122.0,27.0,19.0,15.0,441.6949999999999
685.0,0.0,222.0,289.0,235.0,270.0,284.0,57.0,40.0,27.0,92.0,30.0,122.0,28.0,19.0,15.0,425.75899999999984
686.0,0.0,227.0,289.0,231.0,266.0,283.0,56.0,39.0,28.0,95.0,31.0,118.0,28.0,19.0,15.0,437.0400000000003
687.0,0.0,230.0,294.0,238.0,252.0,267.0,57.0,38.0,27.0,95.0,31.0,123.0,28.0,19.0,15.0,425.0169999999999
688.0,0.0,221.0,278.0,240.0,266.0,289.0,54.0,38.0,27.0,95.0,32.0,122.0,28.0,19.0,15.0,449.3065
689.0,0.0,213.0,286.0,246.0,249.0,290.0,57.0,40.0,27.0,97.0,31.0,118.0,28.0,19.0,15.0,402.2990000000003
690.0,0.0,211.0,288.0,238.0,258.0,278.0,53.0,38.0,28.0,90.0,31.0,126.0,27.0,19.0,15.0,441.4835000000002
691.0,0.0,220.0,296.0,242.0,269.0,285.0,56.0,40.0,27.0,93.0,31.0,119.0,27.0,19.0,15.0,416.51950000000005
692.0,0.0,217.0,279.0,244.0,260.0,269.0,57.0,39.0,27.0,92.0,32.0,122.0,28.0,19.0,15.0,427.1185000000002
693.0,0.0,212.0,283.0,246.0,255.0,274.0,54.0,38.0,28.0,92.0,31.0,126.0,28.0,19.0,15.0,427.9339999999998
694.0,0.0,226.0,275.0,231.0,248.0,272.0,53.0,40.0,28.0,91.0,30.0,127.0,27.0,19.0,15.0,425.73100000000005
695.0,0.0,214.0,274.0,236.0,260.0,284.0,56.0,38.0,28.0,94.0,32.0,118.0,27.0,19.0,15.0,430.81750000000017
696.0,0.0,210.0,279.0,249.0,261.0,278.0,53.0,39.0,28.0,92.0,31.0,125.0,28.0,19.0,15.0,475.8415000000002
697.0,0.0,224.0,294.0,233.0,266.0,284.0,55.0,38.0,28.0,90.0,30.0,123.0,27.0,19.0,15.0,452.58500000000026
698.0,0.0,223.0,288.0,240.0,258.0,270.0,55.0,38.0,28.0,91.0,32.0,121.0,28.0,19.0,15.0,439.64200000000005
699.0,0.0,215.0,294.0,230.0,249.0,288.0,53.0,39.0,27.0,96.0,32.0,126.0,28.0,19.0,15.0,426.1805000000002
700.0,0.0,218.0,276.0,237.0,271.0,269.0,57.0,40.0,27.0,97.0,30.0,126.0,27.0,19.0,15.0,405.47950000000014
701.0,0.0,224.0,292.0,247.0,260.0,285.0,53.0,39.0,27.0,94.0,30.0,119.0,27.0,19.0,15.0,427.71900000000045
702.0,0.0,218.0,294.0,234.0,258.0,288.0,53.0,38.0,28.0,90.0,32.0,117.0,27.0,19.0,15.0,435.5164999999997
703.0,0.0,228.0,287.0,249.0,256.0,278.0,56.0,39.0,27.0,91.0,32.0,118.0,28.0,19.0,15.0,420.9754999999997
704.0,0.0,221.0,291.0,229.0,258.0,283.0,57.0,39.0,27.0,91.0,32.0,117.0,28.0,19.0,15.0,428.88799999999975
705.0,0.0,210.0,295.0,236.0,263.0,279.0,54.0,38.0,28.0,93.0,32.0,123.0,27.0,19.0,15.0,426.40149999999977
706.0,0.0,226.0,289.0,240.0,254.0,271.0,54.0,40.0,28.0,97.0,30.0,119.0,27.0,19.0,15.0,446.718
707.0,0.0,218.0,274.0,241.0,265.0,287.0,55.0,40.0,27.0,95.0,32.0,118.0,28.0,19.0,15.0,421.50350000000003
708.0,0.0,213.0,288.0,234.0,270.0,279.0,54.0,39.0,28.0,97.0,31.0,127.0,28.0,19.0,15.0,415.00350000000003
709.0,0.0,224.0,280.0,245.0,267.0,287.0,54.0,40.0,27.0,93.0,31.0,118.0,27.0,19.0,15.0,458.42500000000024
710.0,0.0,212.0,285.0,231.0,258.0,285.0,56.0,39.0,27.0,98.0,31.0,118.0,28.0,19.0,15.0,423.8525
711.0,0.0,218.0,286.0,241.0,263.0,268.0,56.0,39.0,27.0,96.0,32.0,121.0,28.0,19.0,15.0,420.02949999999987
712.0,0.0,227.0,277.0,230.0,260.0,278.0,55.0,38.0,28.0,90.0,31.0,127.0,27.0,19.0,15.0,422.254
713.0,0.0,215.0,270.0,236.0,258.0,275.0,56.0,40.0,28.0,91.0,32.0,125.0,27.0,19.0,15.0,419.0905000000001
714.0,0.0,212.0,288.0,233.0,263.0,290.0,54.0,38.0,28.0,91.0,30.0,122.0,28.0,19.0,15.0,433.825
715.0,0.0,230.0,284.0,230.0,260.0,288.0,56.0,40.0,27.0,91.0,32.0,122.0,28.0,19.0,15.0,432.836
716.0,0.0,214.0,275.0,241.0,268.0,275.0,57.0,39.0,28.0,96.0,32.0,122.0,27.0,19.0,15.0,436.492
717.0,0.0,218.0,273.0,242.0,271.0,278.0,54.0,38.0,27.0,91.0,30.0,125.0,28.0,19.0,15.0,446.03450000000004
718.0,0.0,220.0,282.0,237.0,254.0,268.0,53.0,39.0,27.0,92.0,31.0,120.0,27.0,19.0,15.0,425.24749999999995
719.0,0.0,223.0,274.0,246.0,249.0,288.0,57.0,40.0,28.0,92.0,31.0,121.0,27.0,19.0,15.0,425.1530000000001
720.0,0.0,213.0,286.0,243.0,257.0,280.0,53.0,40.0,27.0,96.0,32.0,124.0,28.0,19.0,15.0,449.3225000000002
721.0,0.0,225.0,282.0,236.0,264.0,279.0,55.0,38.0,28.0,91.0,32.0,124.0,28.0,19.0,15.0,444.758
722.0,0.0,212.0,295.0,232.0,259.0,284.0,54.0,39.0,28.0,97.0,32.0,121.0,28.0,19.0,15.0,432.35800000000023
723.0,0.0,228.0,276.0,245.0,262.0,275.0,54.0,38.0,27.0,95.0,32.0,125.0,27.0,19.0,15.0,472.2290000000003
724.0,0.0,220.0,280.0,249.0,250.0,267.0,55.0,38.0,27.0,91.0,32.0,117.0,27.0,19.0,15.0,424.3255000000001
725.0,0.0,217.0,271.0,248.0,260.0,279.0,54.0,40.0,28.0,91.0,31.0,120.0,28.0,19.0,15.0,408.5429999999997
726.0,0.0,212.0,283.0,241.0,262.0,270.0,53.0,39.0,27.0,90.0,31.0,118.0,27.0,19.0,15.0,430.94100000000003
727.0,0.0,215.0,279.0,236.0,269.0,276.0,54.0,38.0,28.0,95.0,31.0,117.0,27.0,19.0,15.0,422.04849999999993
728.0,0.0,224.0,285.0,229.0,256.0,284.0,54.0,39.0,28.0,94.0,31.0,127.0,28.0,19.0,15.0,416.98849999999993
729.0,0.0,227.0,277.0,247.0,255.0,268.0,54.0,39.0,28.0,98.0,32.0,118.0,28.0,19.0,15.0,414.0050000000003
730.0,0.0,216.0,273.0,231.0,258.0,277.0,57.0,38.0,28.0,91.0,31.0,125.0,27.0,19.0,15.0,418.43700000000024
731.0,0.0,215.0,294.0,230.0,264.0,282.0,53.0,38.0,28.0,91.0,32.0,119.0,27.0,19.0,15.0,466.58899999999994
732.0,0.0,210.0,284.0,240.0,264.0,280.0,54.0,39.0,28.0,92.0,32.0,127.0,27.0,19.0,15.0,464.27700000000056
733.0,0.0,210.0,281.0,240.0,266.0,287.0,55.0,39.0,28.0,94.0,31.0,120.0,28.0,19.0,15.0,434.82250000000016
734.0,0.0,224.0,288.0,231.0,266.0,289.0,55.0,38.0,28.0,90.0,30.0,127.0,28.0,19.0,15.0,448.8445000000001
735.0,0.0,218.0,295.0,241.0,266.0,277.0,54.0,40.0,27.0,98.0,30.0,121.0,28.0,19.0,15.0,446.31149999999974
736.0,0.0,215.0,292.0,234.0,252.0,267.0,55.0,40.0,27.0,90.0,32.0,118.0,28.0,19.0,15.0,425.5700000000004
737.0,0.0,221.0,275.0,235.0,260.0,278.0,57.0,38.0,28.0,90.0,31.0,123.0,27.0,19.0,15.0,439.5980000000001
738.0,0.0,225.0,284.0,250.0,267.0,276.0,54.0,38.0,28.0,93.0,32.0,118.0,28.0,19.0,15.0,427.95349999999996
739.0,0.0,223.0,283.0,243.0,268.0,286.0,54.0,40.0,28.0,94.0,30.0,127.0,27.0,19.0,15.0,452.16749999999985
740.0,0.0,215.0,293.0,232.0,257.0,289.0,55.0,40.0,27.0,90.0,32.0,126.0,27.0,19.0,15.0,440.6370000000004
741.0,0.0,210.0,287.0,229.0,269.0,283.0,54.0,38.0,27.0,91.0,30.0,127.0,27.0,19.0,15.0,441.28350000000023
742.0,0.0,219.0,281.0,235.0,251.0,272.0,56.0,39.0,27.0,91.0,31.0,118.0,27.0,19.0,15.0,439.7764999999999
743.0,0.0,216.0,278.0,242.0,256.0,292.0,53.0,39.0,28.0,97.0,30.0,120.0,27.0,19.0,15.0,445.9004999999998
744.0,0.0,216.0,279.0,236.0,252.0,283.0,55.0,40.0,28.0,94.0,30.0,123.0,28.0,19.0,15.0,448.50449999999995
745.0,0.0,213.0,280.0,241.0,261.0,270.0,54.0,39.0,27.0,97.0,31.0,123.0,28.0,19.0,15.0,435.01299999999986
746.0,0.0,221.0,272.0,246.0,250.0,278.0,56.0,40.0,28.0,95.0,32.0,124.0,27.0,19.0,15.0,418.0489999999998
747.0,0.0,216.0,282.0,231.0,264.0,292.0,55.0,39.0,28.0,97.0,30.0,126.0,28.0,19.0,15.0,447.62699999999995
748.0,0.0,218.0,282.0,244.0,271.0,271.0,56.0,38.0,27.0,96.0,31.0,123.0,28.0,19.0,15.0,418.96000000000015
749.0,0.0,221.0,296.0,242.0,257.0,285.0,54.0,39.0,27.0,97.0,32.0,118.0,27.0,19.0,15.0,436.12050000000016
750.0,0.0,222.0,272.0,249.0,253.0,274.0,53.0,38.0,28.0,90.0,30.0,118.0,27.0,19.0,15.0,426.38100000000026
751.0,0.0,214.0,270.0,245.0,262.0,274.0,57.0,39.0,28.0,97.0,30.0,122.0,28.0,19.0,15.0,414.9315
752.0,0.0,221.0,276.0,235.0,269.0,288.0,55.0,40.0,27.0,95.0,31.0,124.0,28.0,19.0,15.0,484.67100000000005
753.0,0.0,215.0,282.0,235.0,257.0,268.0,57.0,39.0,28.0,95.0,31.0,123.0,28.0,19.0,15.0,415.01049999999975
754.0,0.0,212.0,274.0,230.0,258.0,292.0,57.0,38.0,28.0,91.0,31.0,119.0,28.0,19.0,15.0,402.75550000000004
755.0,0.0,216.0,279.0,232.0,250.0,274.0,57.0,40.0,27.0,97.0,32.0,124.0,27.0,19.0,15.0,416.798
756.0,0.0,228.0,273.0,230.0,270.0,274.0,53.0,39.0,27.0,95.0,32.0,125.0,28.0,19.0,15.0,425.2015
757.0,0.0,211.0,281.0,236.0,270.0,267.0,57.0,38.0,27.0,93.0,31.0,120.0,28.0,19.0,15.0,425.54550000000035
758.0,0.0,216.0,287.0,230.0,265.0,267.0,57.0,40.0,27.0,90.0,30.0,124.0,27.0,19.0,15.0,440.3250000000003
759.0,0.0,218.0,296.0,235.0,253.0,271.0,56.0,39.0,28.0,90.0,31.0,124.0,27.0,19.0,15.0,428.59700000000004
760.0,0.0,211.0,288.0,232.0,250.0,287.0,53.0,40.0,27.0,91.0,30.0,125.0,27.0,19.0,15.0,453.93499999999983
761.0,0.0,224.0,284.0,244.0,268.0,285.0,54.0,38.0,28.0,97.0,31.0,121.0,27.0,19.0,15.0,445.041
762.0,0.0,213.0,285.0,248.0,259.0,281.0,55.0,40.0,27.0,98.0,32.0,117.0,27.0,19.0,15.0,456.2759999999999
763.0,0.0,216.0,281.0,233.0,248.0,290.0,56.0,38.0,28.0,96.0,31.0,121.0,28.0,19.0,15.0,428.91650000000004
764.0,0.0,219.0,273.0,239.0,270.0,267.0,56.0,39.0,28.0,94.0,32.0,118.0,28.0,19.0,15.0,445.1809999999998
765.0,0.0,222.0,289.0,248.0,256.0,291.0,57.0,38.0,28.0,93.0,31.0,117.0,27.0,19.0,15.0,450.1735
766.0,0.0,210.0,293.0,242.0,267.0,290.0,55.0,38.0,28.0,90.0,31.0,118.0,28.0,19.0,15.0,433.5985000000001
767.0,0.0,210.0,288.0,231.0,259.0,287.0,54.0,40.0,28.0,91.0,32.0,117.0,27.0,19.0,15.0,430.28600000000034
768.0,0.0,219.0,287.0,242.0,256.0,286.0,54.0,38.0,28.0,93.0,32.0,124.0,27.0,19.0,15.0,444.337
769.0,0.0,215.0,279.0,238.0,248.0,271.0,55.0,40.0,27.0,92.0,31.0,117.0,27.0,19.0,15.0,392.45400000000006
770.0,0.0,217.0,296.0,231.0,268.0,279.0,54.0,39.0,27.0,93.0,31.0,126.0,27.0,19.0,15.0,434.302
771.0,0.0,224.0,288.0,241.0,252.0,267.0,56.0,40.0,28.0,97.0,31.0,121.0,28.0,19.0,15.0,421.96799999999996
772.0,0.0,216.0,296.0,229.0,254.0,278.0,53.0,40.0,27.0,91.0,32.0,121.0,27.0,19.0,15.0,440.1625000000001
773.0,0.0,222.0,291.0,244.0,252.0,290.0,55.0,38.0,27.0,96.0,30.0,125.0,28.0,19.0,15.0,445.4970000000001
774.0,0.0,212.0,287.0,237.0,269.0,285.0,55.0,38.0,27.0,90.0,32.0,120.0,28.0,19.0,15.0,462.0019999999997
775.0,0.0,226.0,290.0,230.0,253.0,291.0,56.0,39.0,27.0,93.0,31.0,123.0,28.0,19.0,15.0,428.97000000000014
776.0,0.0,227.0,287.0,236.0,256.0,285.0,53.0,40.0,27.0,91.0,30.0,126.0,27.0,19.0,15.0,435.20799999999974
777.0,0.0,227.0,285.0,250.0,255.0,279.0,54.0,39.0,27.0,97.0,30.0,127.0,27.0,19.0,15.0,466.3445000000003
